month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
12/2024,Fxcarl,Greece,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15551
12/2024,jonathanvareymitchell,Australia,0,0,0.00%,0,0,0,0,0.00%,0,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,870.00,870.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15562
12/2024,snipetrading,Sweden,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15568
12/2024,perks,Cyprus,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,13125
12/2024,Basilatwani,Iraq,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17385
12/2024,forexero,United Kingdom,0,0,0.00%,58,82,6,6,66.67%,4,0,"1,900.00",-557,"1,343.00",716.67,"9,445.2450",36.6800,"366,800.0000","1,408.7800",2.72,494.38,0.00,0.00,494.38,0.00,0.00,123.60,82.40,0,0.00,17958
12/2024,salesmarkelitics,Sweden,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17585
12/2024,forexero,Kosovo,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17586
12/2024,BrendonM,Namibia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19625
12/2024,salesmarkelitics,United Arab Emirates,0,0,0.00%,0,0,4,4,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17655
12/2024,forexero,Somalia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17669
12/2024,rwgroup,Serbia,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19645
12/2024,jonathanvareymitchell,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"-3,750",-750,0.00,0.00,0.00,"-3,000",0.00,0.00,0,0.00,19651
12/2024,Basilatwani,Montenegro,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17684
12/2024,forexero,Oman,0,0,0.00%,3,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,17727
12/2024,fintechmediaadv,United Kingdom,0,0,0.00%,8,9,1,1,100.00%,1,0,156.00,0.00,156.00,156.44,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,13148
12/2024,ajmudronja,Croatia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,6551
12/2024,forexero,Norway,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,6564
12/2024,alexsen,United Kingdom,0,0,0.00%,22,43,5,5,20.00%,1,1,300.00,-222,78.00,300.00,"5,900.6822",2.7700,"27,700.0000",81.1414,0.26,300.00,300.00,0.00,0.00,0.00,0.00,300.00,60.00,0,0.00,17042
12/2024,mvmarketing,Canada,0,0,0.00%,11,17,4,4,0.00%,0,0,0.00,-79,-79,0.00,34.7969,4.8400,"48,400.0000","1,445.2000",-0.09,867.12,0.00,0.00,867.12,0.00,0.00,0.00,216.78,0,0.00,18759
12/2024,ajmudronja,United Kingdom,0,0,0.00%,19,25,2,2,100.00%,2,4,819.00,"-1,385",-566,818.63,554.4626,63.9900,"639,900.0000","6,813.6785",-0.40,"1,400.00","2,000.00",0.00,0.00,0.00,-600,700.00,700.00,1,-600,13669
12/2024,Basilatwani,Philippines,0,0,0.00%,0,3,0,0,0.00%,0,0,0.00,-312,-312,0.00,"26,284.7048",0.6700,"6,700.0000",150.2300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,13788
12/2024,Default Affiliate,Unknown Country,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14166
12/2024,forexero,Namibia,0,0,0.00%,17,18,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14005
12/2024,snipetrading,Aruba,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14004
12/2024,forexero,France,0,0,0.00%,26,37,5,5,0.00%,0,0,0.00,-110,-110,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,13394
12/2024,fintechmediaadv,Denmark,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,13400
12/2024,forexero,Portugal,0,0,0.00%,13,14,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18912
12/2024,bwprime,Spain,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19128
12/2024,mvmarketing,United States,0,0,0.00%,2,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19131
12/2024,salesmarkelitics,Romania,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19136
12/2024,snipetrading,Ghana,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19413
12/2024,Basilatwani,Chile,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11566
12/2024,forexero,Zambia,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,12638
12/2024,bwprime,United Kingdom,0,0,0.00%,4,6,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1827
12/2024,bwprime,Serbia,0,0,0.00%,5,13,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8155
12/2024,ajmudronja,Malaysia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0018,0.0200,200.0000,1.8700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,4064
12/2024,ajmudronja,Iraq,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14516
12/2024,forexero,Slovakia,0,0,0.00%,14,15,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14520
12/2024,salesmarkelitics,New Zealand,0,0,0.00%,0,0,5,5,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14527
12/2024,jonathanvareymitchell,Saudi Arabia,0,0,0.00%,1,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10996
12/2024,mvmarketing,Guatemala,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,"-1,000","-1,000",0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9305
12/2024,bullwavespartner,United Kingdom,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9939
12/2024,Default Affiliate,Qatar,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9941
12/2024,jonathanvareymitchell,United States,0,0,0.00%,1,1,1,1,100.00%,1,1,498.00,"-1,144",-646,497.70,"4,302.7264",6.0200,"60,200.0000",-54.7399,-0.86,750.00,750.00,0.00,0.00,0.00,0.00,750.00,750.00,0,0.00,6292
12/2024,junjix,Germany,0,0,0.00%,0,0,3,3,33.33%,1,0,300.00,0.00,300.00,0.00,586.5837,87.6200,"876,200.0000","6,881.8500",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,6299
12/2024,Rileystu,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,"30,744.00",0.00,"30,744.00",0.00,"2,009.9840",157.3800,"1,573,800.0000","15,164.5735",4.51,"6,824.06",0.00,0.00,"6,824.06",0.00,0.00,0.00,0.00,0,0.00,6308
12/2024,ajmudronja,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"-1,350",-950,0.00,0.00,0.00,-400,0.00,0.00,0,0.00,8537
12/2024,NoRiskAllReward,United States,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,6574
12/2024,ajmudronja,Austria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10299
12/2024,Default Affiliate,Zimbabwe,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10306
12/2024,alexsen,United States,0,0,0.00%,0,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10696
12/2024,BCopier,Ireland,0,0,0.00%,6,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10698
12/2024,bullwavespartner,Singapore,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20483
12/2024,salesmarkelitics,Canada,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9077
12/2024,fintechmediaadv,Antigua and Barbuda,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1836
12/2024,forexero,Martinique,0,0,0.00%,0,1,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14096
12/2024,ajmudronja2,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"14,270.00",0.00,0.00,0.00,"14,270.00",0.00,0.00,0.00,0,0.00,14126
12/2024,perks,United Kingdom,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14213
12/2024,bullwavespartner,India,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14273
12/2024,forexero,Bahrain,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14272
12/2024,Basilatwani,Kenya,0,0,0.00%,1,8,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10253
12/2024,Default Affiliate,Somalia,0,0,0.00%,0,0,1,1,100.00%,1,0,"1,051.00",0.00,"1,051.00",420.48,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14685
12/2024,Fxcarl,Turkey,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14703
12/2024,snipetrading,Cameroon,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14755
12/2024,manbou,Japan,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14982
12/2024,Default Affiliate,Cyprus,0,0,0.00%,0,0,0,0,0.00%,0,0,20.00,0.00,20.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14995
12/2024,snipetrading,Togo,0,0,0.00%,1,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15022
12/2024,forexero,Algeria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18017
12/2024,jonathanvareymitchell,Thailand,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,18027
12/2024,forexero,Ecuador,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9096
12/2024,BCopier,United States,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,6966
12/2024,ajmudronja,India,0,0,0.00%,6,15,1,1,100.00%,1,0,300.00,-300,0.00,300.21,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,7685
12/2024,snipetrading,Uganda,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,7688
12/2024,forexero,New Zealand,0,0,0.00%,21,34,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15902
12/2024,Default Affiliate,Brazil,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15059
12/2024,fintechmediaadv,Cambodia,0,0,0.00%,1,2,1,1,100.00%,1,1,"1,035.00",0.00,"1,035.00","1,035.00",0.0077,2.1300,"21,300.0000",-175.0068,1.29,800.00,800.00,0.00,0.00,0.00,0.00,800.00,800.00,0,0.00,4398
12/2024,Default Affiliate,Sweden,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8806
12/2024,ajmudronja,Thailand,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,8829
12/2024,Default Affiliate,New Caledonia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14832
12/2024,snipetrading,Philippines,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14836
12/2024,salesmarkelitics,United Kingdom,0,0,0.00%,0,0,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14879
12/2024,mvmarketing,Kuwait,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,15101
12/2024,ScorpionTrading,Romania,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9688
12/2024,perks,Israel,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11788
12/2024,Basilatwani,Algeria,0,0,0.00%,2,10,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11793
12/2024,salesmarkelitics,Austria,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11809
12/2024,salesmarkelitics,South Africa,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,12230
12/2024,forexero,Uganda,0,0,0.00%,8,12,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,14299
12/2024,Default Affiliate,Slovenia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-50,-50,0.00,"1,478.6425",41.0100,"410,100.0000","1,062.3200",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2712
12/2024,fintechmediaadv,Italy,0,0,0.00%,561,925,342,342,58.19%,199,86,"55,678.00","-4,987","50,691.00","47,105.16","253,946.4593",50.4900,"504,900.0000","-2,490.3979",1.78,"28,520.00","28,520.00",0.00,0.00,0.00,0.00,143.32,83.39,0,0.00,6098
12/2024,mvmarketing,Cyprus,0,0,0.00%,2,7,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3276
12/2024,snipetrading,Morocco,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10042
12/2024,bwprime,United States,0,0,0.00%,4,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9945
12/2024,Basilatwani,Hong Kong,0,0,0.00%,3,16,2,2,50.00%,1,1,420.00,0.00,420.00,419.84,1.9679,1.0100,"10,100.0000",-0.8654,0.84,500.00,500.00,0.00,0.00,0.00,0.00,500.00,250.00,0,0.00,2902
12/2024,Default Affiliate,Turkey,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9831
12/2024,Basilatwani,Bahrain,0,0,0.00%,1,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9978
12/2024,Basilatwani,Cambodia,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20529
12/2024,forexero,Senegal,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,20571
12/2024,Fxcarl,Somalia,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19689
12/2024,forexero,Uruguay,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19694
12/2024,junjix,Ethiopia,0,0,0.00%,1,5,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,9992
12/2024,rwgroup,Canada,0,0,0.00%,1,4,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,19730
12/2024,snipetrading,Namibia,0,0,0.00%,3,5,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,10436
12/2024,bwprime,Czech Republic,0,0,0.00%,2,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2167
12/2024,forexero,Georgia,0,0,0.00%,2,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2318
12/2024,ajmudronja,Portugal,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2339
12/2024,Fxcarl,Iceland,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"4,269.7710",11.6300,"116,300.0000",133.4100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3061
12/2024,Default Affiliate,United States,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,11585
12/2024,Fxcarl,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,"-1,800",-900,0.00,0.00,0.00,-900,0.00,0.00,0,0.00,11598
