month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
11/2025,basil-hannah,United Arab Emirates,0,0,0.00%,6,46,0,0,0.00%,1,1,"1,400.00",-342,"1,058.00",300.00,"1,189.7720",75.1600,"751,600.0000","2,033.0300",2.12,500.00,500.00,0.00,0.00,0.00,0.00,500.00,0.00,0,0.00,1194
11/2025,Mertyoz,Ireland,0,0,0.00%,128,163,8,8,50.00%,4,2,"2,731.00","-3,803","-1,072","1,561.37","152,535.5265",570.7400,"5,707,400.0000","1,769.4551",-0.89,"1,200.00","1,200.00",0.00,0.00,0.00,0.00,300.00,150.00,0,0.00,1196
11/2025,Default Affiliate,Spain,0,0,0.00%,0,0,17,17,0.00%,0,0,116.00,-162,-46,0.00,"5,781.1941",4.1000,"41,000.0000",-285.1730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1217
11/2025,masternl,Slovenia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,127.7383,0.4400,"4,400.0000",13.4049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1263
11/2025,dovyfx,Saudi Arabia,0,0,0.00%,0,0,0,0,0.00%,0,0,611.00,0.00,611.00,0.00,572.8699,6.2500,"62,500.0000",550.3700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1264
11/2025,fxtradinggroup,Belgium,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,771.5329,0.2300,"2,300.0000",96.3645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1268
11/2025,Default Affiliate,Norway,0,0,0.00%,0,0,1,1,0.00%,0,0,650.00,0.00,650.00,0.00,"1,677.3750",3.3800,"33,800.0000",649.2300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1276
11/2025,theforexcomplex,United Kingdom,0,0,0.00%,8,19,4,4,50.00%,2,1,"1,279.00",-325,954.00,628.98,"11,191.4375",19.5800,"195,800.0000","2,184.9067",2.12,450.00,450.00,0.00,0.00,0.00,0.00,225.00,112.50,0,0.00,1284
11/2025,Default Affiliate,Kazakhstan,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,"-9,609","-9,609",0.00,"99,305.9890",239.3800,"2,393,800.0000","-2,955.7500",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1285
11/2025,Mertyoz,Germany,0,0,0.00%,51,86,27,27,48.15%,13,13,"25,244.00","-4,472","20,772.00","7,853.99","192,025.9100",239.5600,"2,395,600.0000","20,546.5826",2.42,"8,600.00","8,600.00",0.00,0.00,0.00,0.00,661.54,318.52,0,0.00,1293
11/2025,junjix,Cyprus,0,0,0.00%,0,5,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,4.7592,0.0300,300.0000,-7.5861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1295
11/2025,Rashmisandhu,United Kingdom,0,0,0.00%,5,10,1,1,100.00%,1,0,262.00,0.00,262.00,130.89,"1,744.7090",2.3500,"23,500.0000",277.0760,18.77,13.96,0.00,0.00,13.96,0.00,0.00,13.96,13.96,0,0.00,1313
11/2025,melofx,Netherlands,0,0,0.00%,19,29,2,2,50.00%,1,1,"2,000.00",0.00,"2,000.00",500.00,64.2403,3.6000,"36,000.0000",870.0900,4.00,500.00,500.00,0.00,0.00,0.00,0.00,500.00,250.00,0,0.00,1320
11/2025,Billionairetrading,Aruba,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,5.2900,0.0700,700.0000,-5.2900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1330
11/2025,ajmudronja,Greece,0,0,0.00%,0,0,0,0,0.00%,0,0,807.00,0.00,807.00,0.00,"13,206.4421",2.3600,"23,600.0000",933.9521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1340
11/2025,mvmarketing,Switzerland,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"5,991.1326",1.5000,"15,000.0000",345.3161,0.00,207.19,0.00,0.00,207.19,0.00,0.00,0.00,0.00,0,0.00,1346
11/2025,masternl,Belgium,0,0,0.00%,0,0,0,0,0.00%,0,0,370.00,0.00,370.00,0.00,924.5899,3.3300,"33,300.0000",363.1482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1375
11/2025,tradingcentalfx,Germany,0,0,0.00%,3,5,1,1,100.00%,1,1,"6,206.00","-4,450","1,756.00",405.85,"2,206.5985",25.6100,"256,100.0000","-1,774.7269",3.51,500.00,500.00,0.00,0.00,0.00,0.00,500.00,500.00,0,0.00,1389
11/2025,theforexcomplex,Poland,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,849.3990,1.8400,"18,400.0000",-0.8000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1397
11/2025,Fredtrading,Hong Kong,0,0,0.00%,3,4,1,1,0.00%,0,0,0.00,"-1,000","-1,000",0.00,"15,563.2824",20024.8000,"200,248,000.0000",818.6842,-29.33,34.10,0.00,0.00,34.10,0.00,0.00,0.00,34.10,0,0.00,1401
11/2025,WealthWave,Ukraine,0,0,0.00%,4,4,2,2,50.00%,1,1,"10,000.00",0.00,"10,000.00","10,000.00",1.1000,1.5200,"15,200.0000",-25.6000,10.00,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",500.00,0,0.00,1407
11/2025,Mertyoz,Zimbabwe,0,0,0.00%,5,9,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,59.2246,0.0500,500.0000,19.4662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1430
11/2025,WealthWave,Bulgaria,0,0,0.00%,6,9,3,3,100.00%,3,3,"3,150.00","-4,081",-931,"3,149.46",1.2522,6.0400,"60,400.0000",62.3500,-0.31,"3,000.00","3,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1436
11/2025,Billionairetrading,Malta,0,0,0.00%,1,3,1,1,100.00%,1,1,232.00,0.00,232.00,115.86,"1,468.7692",5.2700,"52,700.0000",226.8050,0.93,250.00,250.00,0.00,0.00,0.00,0.00,250.00,250.00,0,0.00,1451
11/2025,junjix,New Zealand,0,0,0.00%,0,0,0,0,0.00%,0,0,"1,000.00",0.00,"1,000.00",0.00,"17,354.4190",9.9600,"99,600.0000",-177.0900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1455
11/2025,junjix,Australia,0,0,0.00%,22,36,4,4,25.00%,1,1,"11,309.00",0.00,"11,309.00",506.75,"132,747.1160",176.3100,"1,763,100.0000","11,277.6573",11.31,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",250.00,0,0.00,1471
11/2025,aff.bullwaves,United Kingdom,0,0,0.00%,17,73,11,11,72.73%,8,6,"4,949.00",-981,"3,968.00","2,620.86","8,199.9948",34.7300,"347,300.0000","3,251.5582",2.33,"1,700.00","1,700.00",0.00,0.00,0.00,0.00,212.50,154.55,0,0.00,1492
11/2025,Fredtrading,Finland,0,0,0.00%,22,33,10,10,30.00%,3,4,"3,271.00","-1,272","1,999.00","2,771.05","234,143.7511",397.8400,"3,978,400.0000","2,406.8461",0.54,"3,719.64","3,600.00",0.00,119.64,0.00,0.00,"1,239.88",371.96,0,0.00,1495
11/2025,danknight,Netherlands,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"1,629.4246",0.5000,"5,000.0000",124.6000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1498
11/2025,fabi69,Romania,0,0,0.00%,4,12,1,1,0.00%,0,0,"1,300.00",-442,858.00,0.00,"3,149.8726",15.4200,"154,200.0000","1,082.3100",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1505
11/2025,Mertyoz,Australia,0,0,0.00%,123,243,56,56,14.29%,8,9,"12,369.00","-4,202","8,167.00","4,046.23","716,380.7381",839.4500,"8,394,500.0000","29,915.9461",1.41,"5,800.00","5,800.00",0.00,0.00,0.00,0.00,725.00,103.57,0,0.00,1507
11/2025,junji2,Sweden,0,0,0.00%,6,13,3,3,33.33%,1,1,"2,450.00","-1,000","1,450.00","1,000.00","2,597.8810",8.3100,"83,100.0000",172.7500,1.21,"1,200.00","1,200.00",0.00,0.00,0.00,0.00,"1,200.00",400.00,0,0.00,1508
11/2025,basil-tyrone,Netherlands,0,0,0.00%,7,8,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,15.4054,1.6000,"16,000.0000",182.1440,0.00,8.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0,0.00,1514
11/2025,Oghenero,Nigeria,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,"-7,845","-7,845",0.00,0.5542,0.0500,500.0000,24.9600,-19612.50,0.40,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0,0.00,1515
11/2025,Billionairetrading,Malaysia,0,0,0.00%,8,20,5,5,40.00%,2,2,300.00,-106,194.00,200.00,296.6737,1.6800,"16,800.0000",282.0700,0.49,400.00,400.00,0.00,0.00,0.00,0.00,200.00,80.00,0,0.00,1536
11/2025,junjix,Singapore,0,0,0.00%,3,4,0,0,0.00%,0,1,"3,658.00",-638,"3,020.00",0.00,"63,491.2455",27.7500,"277,500.0000","3,465.5709",2.52,"1,200.00","1,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1537
11/2025,mvmarketing,United Kingdom,0,0,0.00%,8,18,4,4,125.00%,5,0,"4,545.00","-1,828","2,717.00","3,620.73","1,652.5065",10.5200,"105,200.0000",765.5731,6.55,414.51,0.00,0.00,414.51,0.00,0.00,82.90,103.63,0,0.00,1543
11/2025,tradingcentalfx,Ireland,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,321.7160,0.0600,600.0000,-4.2500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1553
11/2025,Dmodeejay,United Kingdom,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,175.1477,0.1600,"1,600.0000",322.8528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1583
11/2025,forexero,Italy,0,0,0.00%,5,13,2,2,50.00%,1,0,250.00,0.00,250.00,250.00,"4,566.1746",6.7200,"67,200.0000",246.1800,1.69,147.71,0.00,0.00,147.71,0.00,0.00,147.71,73.85,0,0.00,1588
11/2025,Billionairetrading,Germany,0,0,0.00%,15,36,4,4,50.00%,2,1,364.00,0.00,364.00,232.18,5.7934,0.1000,"1,000.0000",2.1800,2.43,150.00,150.00,0.00,0.00,0.00,0.00,75.00,37.50,0,0.00,1596
11/2025,tradingcentalfx,Serbia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-317,-317,0.00,240.8100,1.2600,"12,600.0000",48.2300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1603
11/2025,WealthWave,Sweden,0,0,0.00%,3,4,1,1,100.00%,1,1,"2,000.00",-475,"1,525.00","2,000.00",56.8230,3.1800,"31,800.0000",109.7500,1.53,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1604
11/2025,Billionairetrading,Italy,0,0,0.00%,2,5,1,1,100.00%,1,1,100.00,-218,-118,100.49,26.6781,1.1100,"11,100.0000",-118.7825,-0.79,150.00,150.00,0.00,0.00,0.00,0.00,150.00,150.00,0,0.00,1619
11/2025,junjix,Nigeria,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0002,0.0100,100.0000,0.1500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1647
11/2025,tradingcentalfx,Australia,0,0,0.00%,4,11,1,1,100.00%,1,1,"2,405.00",-300,"2,105.00",650.00,"4,937.7875",22.4700,"224,700.0000","2,966.1248",3.01,700.00,700.00,0.00,0.00,0.00,0.00,700.00,700.00,0,0.00,1653
11/2025,DRIVADAVE,Isle of Man,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0172,0.0400,400.0000,27.6347,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1655
11/2025,Fredtrading,Lithuania,0,0,0.00%,9,14,4,4,0.00%,0,0,115.00,-116,-1,0.00,"85,847.2196",192.3700,"1,923,700.0000",-560.6457,-0.02,42.82,0.00,0.00,42.82,0.00,0.00,0.00,10.71,0,0.00,1662
11/2025,junji2,Slovakia,0,0,0.00%,5,8,2,2,100.00%,2,1,"1,080.00",0.00,"1,080.00","1,079.78","1,442.2181",0.6000,"6,000.0000",84.8400,1.08,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,500.00,500.00,0,0.00,1667
11/2025,NextStar,United Arab Emirates,0,0,0.00%,3,5,1,1,100.00%,1,1,500.00,0.00,500.00,500.00,"7,262.5950",2.7800,"27,800.0000",92.7400,0.56,900.00,900.00,0.00,0.00,0.00,0.00,900.00,900.00,0,0.00,1685
11/2025,Mertyoz,Lithuania,0,0,0.00%,7,12,2,2,50.00%,1,1,"1,312.00","-2,120",-808,656.03,"22,506.6127",0.3800,"3,800.0000",-157.4823,-1.35,600.00,600.00,0.00,0.00,0.00,0.00,600.00,300.00,0,0.00,1688
11/2025,jonathanvareymitchell,United Arab Emirates,0,0,0.00%,113,148,24,24,4.17%,1,1,"4,480.00",0.00,"4,480.00",350.00,"40,992.8419",86.8200,"868,200.0000","4,905.1851",4.48,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",41.67,0,0.00,1692
11/2025,aff.bullwaves,Italy,0,0,0.00%,2,5,1,1,0.00%,0,1,0.00,0.00,0.00,0.00,309.9694,0.1200,"1,200.0000",27.3435,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0,0.00,1698
11/2025,WealthWave,France,0,0,0.00%,13,16,12,12,125.00%,15,15,"15,558.00","-6,473","9,085.00","15,558.38",527.0053,56.5700,"565,700.0000","1,924.9286",0.61,"15,000.00","15,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,250.00",0,0.00,1705
11/2025,Billionairetrading,"Macedonia, the Former Yugoslav Republic of",0,0,0.00%,2,7,0,0,0.00%,0,0,100.00,0.00,100.00,0.00,147.8009,0.5800,"5,800.0000",99.0200,1.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1725
11/2025,junjix,Romania,0,0,0.00%,0,0,0,0,0.00%,0,0,615.00,-126,489.00,0.00,715.6041,6.9000,"69,000.0000",489.5428,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1746
11/2025,Billionairetrading,Montenegro,0,0,0.00%,1,3,1,1,100.00%,1,1,174.00,-169,5.00,174.27,"1,312.8399",0.1100,"1,100.0000",3.9990,0.03,150.00,150.00,0.00,0.00,0.00,0.00,150.00,150.00,0,0.00,1754
11/2025,mvmarketing,India,0,0,0.00%,3,10,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1764
11/2025,vanmanhlh@gmail.com,South Africa,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1765
11/2025,tradingcentalfx,United Kingdom,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,"-1,575","-1,575",0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1768
11/2025,FundedFast,Nigeria,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1770
11/2025,Basilatwani,Austria,0,0,0.00%,0,0,0,0,0.00%,0,0,893.00,0.00,893.00,0.00,287.5486,6.7700,"67,700.0000",840.2394,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1782
11/2025,Basilatwani,Canada,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"2,652.4724",11.8100,"118,100.0000",-562.1300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1788
11/2025,WealthWave,Poland,0,0,0.00%,1,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,697.1054,8.2600,"82,600.0000",-61.1930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1817
11/2025,Fredtrading,Iceland,0,0,0.00%,8,10,3,3,33.33%,1,2,"1,197.00",-120,"1,077.00",350.00,"82,203.8474",59.4800,"594,800.0000","3,843.9683",0.66,"1,623.72","1,600.00",0.00,23.72,0.00,0.00,"1,623.72",541.24,0,0.00,1821
11/2025,Fredtrading,Greece,0,0,0.00%,11,26,3,3,66.67%,2,2,855.00,"-2,203","-1,348",854.93,"151,009.1261",22.0900,"220,900.0000",619.4060,-1.12,"1,203.76","1,200.00",0.00,3.76,0.00,0.00,601.88,401.25,0,0.00,1838
11/2025,Mertyoz,Romania,0,0,0.00%,11,21,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,"40,461.9996",11.2900,"112,900.0000","1,119.7522",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1847
11/2025,xshellx00,Spain,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,343.3300,0.3400,"3,400.0000",-66.6500,0.00,-6.67,0.00,0.00,-6.67,0.00,0.00,0.00,0.00,0,0.00,1849
11/2025,SanderOever,Germany,0,0,0.00%,3,3,1,1,100.00%,1,0,"5,785.00","-1,369","4,416.00",0.00,"10,997.4542",24.0700,"240,700.0000",223.4831,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1864
11/2025,SanderOever,Netherlands,0,0,0.00%,18,18,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,15.2462,10.4700,"104,700.0000",-98.7245,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1867
11/2025,MoonAff,Romania,0,0,0.00%,0,0,0,0,0.00%,1,1,"5,798.00",0.00,"5,798.00","5,798.24",545.2704,2.1700,"21,700.0000",37.9495,2.90,"2,000.00","2,000.00",0.00,0.00,0.00,0.00,"2,000.00",0.00,0,0.00,1872
11/2025,Billionairetrading,Switzerland,0,0,0.00%,1,3,1,1,100.00%,1,1,100.00,0.00,100.00,100.00,68.9371,0.6800,"6,800.0000",113.2700,0.67,150.00,150.00,0.00,0.00,0.00,0.00,150.00,150.00,0,0.00,1874
11/2025,WealthWave,Israel,0,0,0.00%,0,1,1,1,100.00%,1,1,"1,054.00","-1,005",49.00,"1,053.68",0.0007,1.0100,"10,100.0000",38.2807,0.05,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1877
11/2025,Mertyoz,Guernsey,0,0,0.00%,2,4,1,1,0.00%,0,0,"2,000.00",0.00,"2,000.00",0.00,"16,333.6108",15.1600,"151,600.0000","1,407.9500",5.00,400.00,400.00,0.00,0.00,0.00,0.00,0.00,400.00,0,0.00,1880
11/2025,mvmarketing,Nigeria,0,0,0.00%,5,7,2,2,50.00%,1,0,500.00,-510,-10,500.00,11.5100,0.0300,300.0000,-10.6900,1.56,-6.41,0.00,0.00,-6.41,0.00,0.00,0.00,0.00,0,0.00,1903
11/2025,Default Affiliate,United Kingdom,0,0,0.00%,3,3,151,151,34.44%,52,0,"67,980.00","-22,307","45,673.00","30,975.24","2,451,261.1769",14532.3400,"145,323,400.0000","37,522.5150",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1933
11/2025,junji2,Paraguay,0,0,0.00%,4,6,1,1,100.00%,1,1,500.00,0.00,500.00,500.00,305.6138,1.0900,"10,900.0000",-90.5100,0.50,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1934
11/2025,Basilatwani,Switzerland,0,0,0.00%,6,9,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,78.9717,8.8600,"88,600.0000",580.2500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1935
11/2025,Mertyoz,Turkey,0,0,0.00%,9,14,4,4,25.00%,1,1,"2,632.00",-983,"1,649.00","2,631.53","37,601.6290",11.8500,"118,500.0000","1,710.3331",1.65,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",250.00,0,0.00,1941
11/2025,junjix,United Arab Emirates,0,0,0.00%,4,19,3,3,0.00%,0,0,800.00,0.00,800.00,0.00,"1,841.8130",7.7400,"77,400.0000",447.5100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1951
11/2025,danknight,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,3.5296,4.8500,"48,500.0000",106.6700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1968
11/2025,junjix,Algeria,0,0,0.00%,0,3,0,0,0.00%,0,0,288.00,0.00,288.00,0.00,233.0370,0.0800,800.0000,290.7036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1979
11/2025,dovyfx,Hungary,0,0,0.00%,1,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1999
11/2025,fxgodfather,United States,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2005
11/2025,Default Affiliate,Greece,0,0,0.00%,0,0,2,2,0.00%,0,0,232.00,0.00,232.00,0.00,"1,710.4636",3.3900,"33,900.0000",213.1727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2023
11/2025,mvmarketing,Italy,0,0,0.00%,0,2,1,1,0.00%,0,0,"2,320.00",0.00,"2,320.00",0.00,0.1903,3.7500,"37,500.0000",-520.2332,2320.00,-312.14,0.00,0.00,-312.14,0.00,0.00,0.00,0.00,0,0.00,2028
11/2025,mvmarketing,Netherlands,0,0,0.00%,16,16,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"50,844.1532",71.4700,"714,700.0000","21,515.7416",0.00,"9,582.33",0.00,0.00,"9,582.33",0.00,0.00,0.00,0.00,0,0.00,2049
11/2025,theforexcomplex,Hungary,0,0,0.00%,1,1,1,1,100.00%,1,1,300.00,0.00,300.00,300.00,448.7623,1.0300,"10,300.0000",123.1300,0.67,450.00,450.00,0.00,0.00,0.00,0.00,450.00,450.00,0,0.00,2052
11/2025,masternl,Hong Kong,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,273.7100,0.0800,800.0000,-543.1300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2062
11/2025,QuantumFX,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,27.2468,0.5000,"5,000.0000",187.6223,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0,0.00,2074
11/2025,Default Affiliate,Portugal,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,"1,158.05","12,862.0540",0.0200,200.0000,137.8300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2095
11/2025,WealthWave,Greece,0,0,0.00%,3,8,2,2,0.00%,0,0,"1,500.00",-520,980.00,0.00,"1,379.3916",14.7200,"147,200.0000",507.3500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2098
11/2025,theforexcomplex,France,0,0,0.00%,2,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2126
11/2025,Billionairetrading,France,0,0,0.00%,4,4,3,3,33.33%,1,1,116.00,0.00,116.00,115.69,239.4324,0.3900,"3,900.0000",116.1465,0.77,150.00,150.00,0.00,0.00,0.00,0.00,150.00,50.00,0,0.00,2167
11/2025,Billionairetrading,Bulgaria,0,0,0.00%,3,6,1,1,100.00%,1,1,100.00,0.00,100.00,100.00,32.5000,0.6500,"6,500.0000",102.9000,0.67,150.00,150.00,0.00,0.00,0.00,0.00,150.00,150.00,0,0.00,2169
11/2025,Fredtrading,Estonia,0,0,0.00%,6,13,2,2,50.00%,1,1,350.00,0.00,350.00,350.00,"6,669.5010",1.0300,"10,300.0000",351.6200,0.58,600.00,600.00,0.00,0.00,0.00,0.00,600.00,300.00,0,0.00,2172
11/2025,WealthWave,Guyana,0,0,0.00%,3,15,1,1,100.00%,1,1,"1,001.00",0.00,"1,001.00","1,000.85",0.0002,1.0000,"10,000.0000",20.0000,1.00,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,2176
11/2025,Mertyoz,Iceland,0,0,0.00%,2,2,1,1,100.00%,1,1,774.00,0.00,774.00,575.77,561.9395,1.2600,"12,600.0000",165.2905,1.29,600.00,600.00,0.00,0.00,0.00,0.00,600.00,600.00,0,0.00,2181
11/2025,Default Affiliate,Iraq,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2222
11/2025,Fredtrading,Barbados,0,0,0.00%,0,7,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2225
11/2025,dailyforex,Ukraine,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2235
11/2025,vanmanhlh@gmail.com,Isle of Man,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2240
11/2025,basil-hannah,Sweden,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,26.4609,4.1500,"41,500.0000",172.0500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2252
11/2025,Fredtrading,South Africa,0,0,0.00%,13,38,7,7,71.43%,5,5,"1,905.00",-626,"1,279.00","1,450.30","120,495.2259",15204.0600,"152,040,600.0000","3,312.8200",0.39,"3,248.26","3,200.00",0.00,48.26,0.00,0.00,649.65,464.04,0,0.00,2267
